participant_id,content_language,finished_study,study_name,aesthetics,thinking,colorage,data_bored,data_compare,data_fun,data_science,data_selfLearn,bored_median_colorage,compare_median_colorage,fun_median_colorage,science_median_colorage,selfLearn_median_colorage,data_wasBoring,wasBoring_reversed,data_wasEnjoyable,data_wasFun,data_wasInteresting,boring_lowExtreme,boring_highExtreme,enjoyable_lowExtreme,enjoyable_highExtreme,fun_lowExtreme,fun_highExtreme,interesting_lowExtreme,interesting_highExtreme,totalExtremes,variance_noReverse,std_imi,isStdImi0,variance_reverse,AttentionCheck,AttentionCheck_binary,IntrinsicMotivation,data_comments,satisficing,average_ABS_rating_diff,average_rating_diff,num_correctAns,overall_score,retake,retake 2,age,gender,ip_country,ip_city,multinational,father,mother,education,normal vision,country0,years0,country1,country2,country3,country4,country5,years1,years2,years3,years4,years5,lang0,lang1,lang2,lang3,lang4,lang5,lang6,fluency1,fluency2,fluency3,fluency4,fluency5,fluency6,urban,web_usage,profession,id,cvd,screen,normalvision,time_stamp,ctry6,user_agent,timestamp,timestamp_page_load,timestamp_motivation_1,timestamp_motivation_1_inDays,timestamp_motivation_date,timestamp_motivation_2,elapsedTime,timestamp_demographics,timestamp_lighting1,predicted_age,abs_diff_ages,diff-ages
35758,en,1,analytic_test_2,0,1,0,5,4,4,3,4,1,1,0,0,0,1,7,7,1,7,1,0,0,1,1,0,0,1,4,12,3.464101615,0,9.833333333,2,0,5.5,,,,,,-12,0,first/missing,20,1,Serbia,Belgrade,0,Serbia,Hungary,college,,Serbia,20,,,,,,0,0,0,0,0,Serbian,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/21/2016 5:41 AM,08/21/2016 5:36 AM,1.47178E+12,17034.52544,01/01/1970 4:43:55 AM,1.47178E+12,315955,,,,,
35759,en,1,analytic_test_2,0,1,0,3,4,2,4,5,0,1,0,0,1,4,4,2,2,5,0,0,0,0,0,0,0,0,0,2.25,1.5,0,3.566666667,1,0,3.25,,,,,,-4,0,first/missing,27,0,Sweden,Kungshamn,1,Sweden,Sweden,college,,Sweden,26,Norway,,,,,1,0,0,0,0,Swedish,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",08/21/2016 8:02 AM,08/21/2016 7:19 AM,1.47179E+12,17034.59769,01/01/1970 4:43:55 AM,1.47179E+12,2521397,,,,,
35760,en,1,analytic_test_2,0,1,0,3,3,3,2,3,0,0,0,0,0,3,5,4,5,5,0,0,0,0,0,0,0,0,0,0.916666667,0.957427108,0,6.1,0.333333333,1,4.75,,,,,,5,0,first/missing,16,1,Philippines,Paranaque City,0,Philippines,Philippines,high school,,Philippines,16,,,,,,0,0,0,0,0,Other,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/21/2016 9:16 AM,08/21/2016 9:10 AM,1.4718E+12,17034.67454,01/01/1970 4:43:55 AM,1.4718E+12,290706,,,,,
35761,en,1,analytic_test_2,0,1,0,1,1,1,5,5,0,0,0,1,1,1,7,6,,7,1,0,0,0,0,0,0,1,2,10.33333333,3.214550254,0,10.75,0.5,1,5,,,,,,2,0,first/missing,62,1,Belgium,Brussels,0,Belgium,Belgium,postdoctoral,,Belgium,62,,,,,,0,0,0,0,0,Dutch,,,,,,,0,0,0,0,0,0,,,,,,,0,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:47.0) Gecko/20100101 Firefox/47.0,08/21/2016 9:27 AM,08/21/2016 9:21 AM,1.4718E+12,17034.68251,01/01/1970 4:43:55 AM,1.4718E+12,295345,,,,,
35762,en,1,analytic_test_2,0,1,0,1,4,3,4,5,0,1,0,0,1,1,7,5,5,7,1,0,0,0,0,0,0,1,2,6.333333333,2.516611478,0,9.611111111,1.333333333,0,6,,,,,,4,0,first/missing,21,0,Canada,Madoc,0,Canada,Canada,college,,Canada,21,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/21/2016 9:41 AM,08/21/2016 9:36 AM,1.4718E+12,17034.69297,01/01/1970 4:43:55 AM,1.4718E+12,219968,,,,,
35763,en,1,analytic_test_2,0,1,0,1,1,5,4,5,0,0,1,0,1,4,4,4,4,2,0,0,0,0,0,0,0,0,0,1,1,0,3.6,0.666666667,1,3.5,,,,,,4,0,first/missing,46,1,United States,Eden Prairie,0,United States,United States,graduate school,,United States,46,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:47.0) Gecko/20100101 Firefox/47.0,08/21/2016 10:24 AM,08/21/2016 10:19 AM,1.4718E+12,17034.72233,01/01/1970 4:43:55 AM,1.4718E+12,287584,,,,,
35768,en,1,analytic_test_2,0,1,0,1,4,4,4,4,0,1,0,0,0,1,7,6,6,6,1,0,0,0,0,0,0,0,1,6.25,2.5,0,10.04444444,1,0,6.25,,,,,,-2,0,first/missing,22,1,United States,Monroe,0,United States,United States,graduate school,,United States,22,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/21/2016 3:35 PM,08/21/2016 3:31 PM,1.47182E+12,17034.93859,01/01/1970 4:43:55 AM,1.47182E+12,217493,,,,,
35769,en,1,analytic_test_2,0,1,0,4,1,4,2,4,1,0,0,0,0,2,6,5,5,5,0,0,0,0,0,0,0,0,0,2.25,1.5,0,7.433333333,1,0,5.25,,,,,,17,0,first/missing,12,1,Canada,Oakville,0,,,,,Canada,12,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (iPad; CPU OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1",08/21/2016 3:42 PM,08/21/2016 3:36 PM,1.47182E+12,17034.94319,01/01/1970 4:43:55 AM,1.47182E+12,259086,,,,,
35770,en,1,analytic_test_2,0,1,0,2,5,5,5,5,0,1,1,1,1,4,4,6,6,6,0,0,0,0,0,0,0,0,0,1,1,0,8.4,2,0,5.5,,,,,,9,0,first/missing,36,1,United States,Seattle,0,United States,United States,graduate school,,United States,36,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/21/2016 3:59 PM,08/21/2016 3:54 PM,1.47182E+12,17034.95505,01/01/1970 4:43:55 AM,1.47182E+12,247333,,,,,
35771,en,1,analytic_test_2,0,1,0,2,3,3,5,5,0,0,0,1,1,1,7,7,6,6,1,0,0,1,0,0,0,0,2,7.333333333,2.708012802,0,10.4,0.666666667,1,6.5,,,,,,8,0,first/missing,23,1,Senegal,Dakar,1,Gambia,Gambia,graduate school,,United Kingdom,13,Italy,United States,,,,13,8,0,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/22/2016 11:10 AM,08/21/2016 6:00 PM,1.47189E+12,17035.75335,01/01/1970 4:43:56 AM,1.47189E+12,326458,,,,,
35772,en,1,analytic_test_2,0,1,0,4,2,4,4,5,1,0,0,0,1,1,7,7,7,7,1,0,0,1,0,1,0,1,4,9,3,0,11.43333333,0,1,7,,,,,,14,0,first/missing,29,1,United States,Pittsburgh,1,United States,United States,professional school,,United States,16,United States,Japan,,,,28,1,0,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/21/2016 6:13 PM,08/21/2016 6:04 PM,1.47183E+12,17035.04694,01/01/1970 4:43:55 AM,1.47183E+12,369086,,,,,
35773,en,1,analytic_test_2,0,1,0,2,3,4,4,4,0,0,0,0,0,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0.25,0.5,0,4.9,1,0,4.25,,,,,,-6,0,first/missing,53,1,United States,Boxford,0,United States,United States,college,,United States,53,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/21/2016 7:01 PM,08/21/2016 6:54 PM,1.47183E+12,17035.08034,01/01/1970 4:43:55 AM,1.47183E+12,362490,,,,,
35774,en,1,analytic_test_2,0,1,0,5,4,5,1,5,1,1,1,0,1,1,7,7,5,4,1,0,0,1,0,0,0,0,2,6.25,2.5,0,8.722222222,1.666666667,0,5.75,,,,,,11,0,first/missing,42,1,Canada,Stoney Creek,0,Italy,Canada,college,,Canada,42,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/21/2016 8:56 PM,08/21/2016 8:50 PM,1.47184E+12,17035.16079,01/01/1970 4:43:55 AM,1.47184E+12,325378,,,,,
35775,en,1,analytic_test_2,0,1,0,4,3,4,4,3,1,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,4.266666667,0,1,4,,,,,,-12,0,first/missing,40,1,Belgium,Kruibeke,0,Belgium,Belgium,professional school,,Belgium,39,,,,,,0,0,0,0,0,Dutch,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/21/2016 9:47 PM,08/21/2016 9:42 PM,1.47184E+12,17035.1968,01/01/1970 4:43:55 AM,1.47184E+12,259071,,,,,
35776,en,1,analytic_test_2,0,1,0,4,1,5,3,5,1,0,1,0,1,6,2,6,7,4,0,0,0,0,0,1,0,0,1,1.583333333,1.258305739,0,7.333333333,3.666666667,0,4.75,,,,,,10,0,first/missing,29,1,United States,Southlake,1,Colombia,Colombia,graduate school,,United States,4,Colombia,Argentina,United States,,,18,8,4,0,0,Spanish,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.7 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.7",08/21/2016 10:47 PM,08/21/2016 10:42 PM,1.47184E+12,17035.23824,01/01/1970 4:43:55 AM,1.47184E+12,289067,,,,,
35777,en,1,analytic_test_2,0,1,0,3,5,5,5,5,0,1,1,1,1,2,6,4,6,5,0,0,0,0,0,0,0,0,0,2.916666667,1.707825128,0,7.655555556,1,0,5.25,,,,,,0,0,first/missing,25,0,United States,Houston,0,,,,,United States,25,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (iPad; CPU OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",08/21/2016 11:50 PM,08/21/2016 11:45 PM,1.47185E+12,17035.28196,01/01/1970 4:43:55 AM,1.47185E+12,265815,,,,,
35779,en,1,analytic_test_2,0,1,0,3,3,3,3,4,0,0,0,0,0,3,5,6,6,6,0,0,0,0,0,0,0,0,0,2.25,1.5,0,8.9,1,0,5.75,,,,,,8,0,first/missing,15,1,Australia,Wheelers Hill,0,,,,,Australia,15,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.7 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.7",08/22/2016 2:06 AM,08/22/2016 2:03 AM,1.47186E+12,17035.37766,01/01/1970 4:43:55 AM,1.47186E+12,178277,,,,,
35783,en,1,analytic_test_2,0,1,0,3,2,4,5,5,0,0,0,1,1,2,6,6,6,6,0,0,0,0,0,0,0,0,0,4,2,0,9.6,0,1,6,,,,,,8,0,first/missing,16,1,Republic of Lithuania,Vilnius,0,Lithuania,Lithuania,high school,,Lithuania,16,,,,,,0,0,0,0,0,Lithuanian,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",08/22/2016 9:40 AM,08/22/2016 6:44 AM,1.47188E+12,17035.69028,01/01/1970 4:43:56 AM,1.47188E+12,370861,,,,,
35784,en,1,analytic_test_2,0,1,0,4,4,4,2,5,1,1,0,0,1,6,2,3,3,5,0,0,0,0,0,0,0,0,0,2.25,1.5,0,3.344444444,1.666666667,0,3.25,,,,,,11,0,first/missing,24,0,Zambia,Lusaka,1,United States,United States,college,,Zambia,2,United States,Philippines,United States,,,7,7,8,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/22/2016 7:40 AM,08/22/2016 7:32 AM,1.47188E+12,17035.64607,01/01/1970 4:43:56 AM,1.47188E+12,379688,,,,,
35785,en,0,analytic_test_2,0,1,0,5,3,5,5,5,1,0,1,1,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,,,,999,,first/missing,,,Serbia,Belgrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/22/2016 7:57 AM,08/22/2016 7:57 AM,1.47188E+12,17035.62352,01/01/1970 4:43:56 AM,0,-1.47188E+12,,,,,
35786,en,0,analytic_test_2,0,1,0,4,4,5,4,5,1,1,1,0,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,,,,999,,first/missing,,,Philippines,Pasig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_4 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G35 Safari/601.1",08/22/2016 8:11 AM,08/22/2016 8:11 AM,1.47188E+12,17035.63314,01/01/1970 4:43:56 AM,0,-1.47188E+12,,,,,
35787,en,1,analytic_test_2,0,1,0,3,4,5,4,5,0,1,1,0,1,4,4,4,4,5,0,0,0,0,0,0,0,0,0,0.25,0.5,0,4.9,0.333333333,1,4.25,,,,,,7,0,first/missing,26,1,Philippines,Pasig,0,Philippines,Philippines,college,,Philippines,26,,,,,,0,0,0,0,0,Other,English,,,,,,4,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_4 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G35 Safari/601.1",08/22/2016 8:18 AM,08/22/2016 8:12 AM,1.47188E+12,17035.63368,01/01/1970 4:43:56 AM,1.47188E+12,354481,,,,,
35789,en,1,analytic_test_2,0,1,0,4,2,4,5,5,1,0,0,1,1,3,5,5,5,5,0,0,0,0,0,0,0,0,0,1,1,0,6.666666667,0,1,5,,,,,,999,0,first/missing,27,1,Philippines,,0,Philippines,Philippines,college,,Philippines,27,,,,,,0,0,0,0,0,Other,English,,,,,,4,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1 (KHTML, like Gecko) CriOS/52.0.2743.84 Mobile/13F69 Safari/601.1.46",08/22/2016 8:33 AM,08/22/2016 8:25 AM,1.47188E+12,17035.64388,01/01/1970 4:43:56 AM,1.47188E+12,373272,,,,,
35790,en,1,analytic_test_2,0,1,0,1,3,5,3,5,0,0,1,0,1,2,6,7,7,7,0,0,0,1,0,1,0,1,3,6.25,2.5,0,11.21111111,1,0,6.75,,,,,,9,0,first/missing,20,0,Philippines,Pasig,0,Philippines,Philippines,college,,Philippines,20,,,,,,0,0,0,0,0,Other,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12F70 [FBAN/MessengerForiOS;FBAV/84.0.0.25.71;FBBV/36443639;FBRV/0;FBDV/iPhone6,1;FBMD/iPhone;FBSN/",08/22/2016 8:48 AM,08/22/2016 8:36 AM,1.47188E+12,17035.65194,01/01/1970 4:43:56 AM,1.47188E+12,584774,,,,,
35792,en,1,analytic_test_2,0,1,0,4,1,4,3,5,1,0,0,0,1,2,6,6,5,6,0,0,0,0,0,0,0,0,0,3.583333333,1.892969449,0,8.9,0.333333333,1,5.75,,,,,,8,0,first/missing,50,1,Canada,Hamilton,0,Italy,Italy,college,,Canada,50,,,,,,0,0,0,0,0,Italian,,,,,,,0,0,0,0,0,0,,,,,,,0,,,Mozilla/5.0 (Windows NT 6.3; ARM; Trident/7.0; Touch; rv:11.0) like Gecko,08/22/2016 12:00 PM,08/22/2016 11:52 AM,1.47189E+12,17035.78753,01/01/1970 4:43:56 AM,1.47189E+12,407662,,,,,
35793,en,1,analytic_test_2,0,1,0,1,3,3,2,3,0,0,0,0,0,2,6,3,4,4,0,0,0,0,0,0,0,0,0,0.916666667,0.957427108,0,5.344444444,2.333333333,0,4.25,,,,,,10,0,first/missing,38,0,Turkey,Istanbul,1,United States,United States,graduate school,,Turkey,4,United States,Madagascar,Hungary,Belarus,,29,2,1,2,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/22/2016 12:54 PM,08/22/2016 12:45 PM,1.4719E+12,17035.82421,01/01/1970 4:43:56 AM,1.4719E+12,455759,,,,,
35795,en,1,analytic_test_2,0,1,0,1,1,3,5,5,0,0,0,1,1,1,7,7,7,7,1,0,0,1,0,1,0,1,4,9,3,0,11.43333333,0,1,7,,,,,,18,0,first/missing,48,1,United States,Auburn,0,United States,United States,college,,United States,48,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586",08/22/2016 2:10 PM,08/22/2016 2:04 PM,1.4719E+12,17035.87852,01/01/1970 4:43:56 AM,1.4719E+12,329280,,,,,
35796,en,1,analytic_test_2,0,1,0,5,5,5,5,5,1,1,1,1,1,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0.25,0.5,0,3.833333333,0.333333333,1,3.75,,,,,,1,0,first/missing,37,0,United States,Denver,0,United States,United States,college,,United States,37,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.82 Safari/537.36",08/22/2016 2:17 PM,08/22/2016 2:10 PM,1.4719E+12,17035.88237,01/01/1970 4:43:56 AM,1.4719E+12,400840,,,,,
35797,en,1,analytic_test_2,0,1,0,3,1,5,5,4,0,0,1,1,0,4,4,4,6,3,0,0,0,0,0,0,0,0,0,1.583333333,1.258305739,0,5.344444444,0.333333333,1,4.25,,,,,,-1,0,first/missing,26,1,Saudi Arabia,Riyadh,0,,,,,Saudi Arabia,26,,,,,,0,0,0,0,0,Arabic,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/22/2016 2:28 PM,08/22/2016 2:21 PM,1.4719E+12,17035.89091,01/01/1970 4:43:56 AM,1.4719E+12,320447,,,,,
35801,en,1,analytic_test_2,0,1,0,1,3,2,4,3,0,0,0,0,0,1,7,6,6,6,1,0,0,0,0,0,0,0,1,6.25,2.5,0,10.04444444,1,0,6.25,,,,,,-10,0,first/missing,42,1,United States,Zachary,1,India,Canada,graduate school,,United States,30,Canada,,,,,13,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",08/22/2016 5:15 PM,08/22/2016 5:06 PM,1.47191E+12,17036.00549,01/01/1970 4:43:56 AM,1.47191E+12,465939,,,,,
35802,en,1,analytic_test_2,0,1,0,4,3,4,3,5,1,0,0,0,1,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,4.266666667,0,1,4,,,,,,20,0,first/missing,26,1,Philippines,San Juan,0,,,,,Philippines,26,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_4 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G35 Safari/601.1",08/22/2016 7:37 PM,08/22/2016 7:31 PM,1.47192E+12,17036.10554,01/01/1970 4:43:56 AM,1.47192E+12,334026,,,,,
35803,en,1,analytic_test_2,0,1,0,3,5,5,5,5,0,1,1,1,1,1,7,7,7,7,1,0,0,1,0,1,0,1,4,9,3,0,11.43333333,0,1,7,,,,,,20,0,first/missing,41,0,Singapore,Singapore,1,India,India,graduate school,,Singapore,4,India,United States,Singapore,,,35,1,4,0,0,Other,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",08/22/2016 7:47 PM,08/22/2016 7:36 PM,1.47192E+12,17036.11274,01/01/1970 4:43:56 AM,1.47192E+12,377189,,,,,
35804,en,1,analytic_test_2,0,1,0,3,2,3,2,4,0,0,0,0,0,4,4,5,6,6,0,0,0,0,0,0,0,0,0,0.916666667,0.957427108,0,7.655555556,1.666666667,0,5.25,,,,,,-12,0,first/missing,31,0,Philippines,,0,Philippines,Philippines,college,,Philippines,31,,,,,,0,0,0,0,0,English,Other,,,,,,4,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_4 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G35 Safari/601.1",08/22/2016 8:53 PM,08/22/2016 8:44 PM,1.47192E+12,17036.1561,01/01/1970 4:43:56 AM,1.47192E+12,504688,,,,,
35805,en,1,analytic_test_2,0,1,0,2,4,5,4,5,0,1,1,0,1,2,6,5,5,5,0,0,0,0,0,0,0,0,0,2.25,1.5,0,7.433333333,1,0,5.25,,,,,,-17,0,first/missing,17,1,United States,Matthews,0,United States,United States,high school,,United States,17,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (iPad; CPU OS 9_3_4 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G35 Safari/601.1",08/22/2016 10:44 PM,08/22/2016 10:37 PM,1.47193E+12,17036.23462,01/01/1970 4:43:56 AM,1.47193E+12,380081,,,,,
35807,en,1,analytic_test_2,0,1,0,4,1,5,1,3,1,0,1,0,0,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,4.266666667,0,1,4,,,,,,-5,0,first/missing,23,1,United States,Mentor,0,Russian Federation,Serbia,college,,United States,23,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/22/2016 10:53 PM,08/22/2016 10:48 PM,1.47193E+12,17036.24249,01/01/1970 4:43:56 AM,1.47193E+12,252617,,,,,
35808,en,1,analytic_test_2,0,1,0,2,1,3,5,3,0,0,0,1,0,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,4.266666667,0,1,4,,,,,,15,0,first/missing,45,1,Hungary,Budapest,0,Hungary,Hungary,college,,Hungary,45,,,,,,0,0,0,0,0,Hungarian,,,,,,,0,0,0,0,0,0,,,,,,,0,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0,08/23/2016 2:14 AM,08/23/2016 2:10 AM,1.47194E+12,17036.38264,01/01/1970 4:43:56 AM,1.47194E+12,231987,,,,,
35810,en,1,analytic_test_2,0,1,0,1,3,4,4,5,0,0,0,0,1,2,6,5,5,3,0,0,0,0,0,0,0,0,0,2.25,1.5,0,6.544444444,1.666666667,0,4.75,,,,,,-2,0,first/missing,61,1,Italy,Rome,1,Malta,United Kingdom,high school,,Italy,30,Malta,United Kingdom,,,,18,10,0,0,0,English,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/23/2016 3:58 AM,08/23/2016 3:44 AM,1.47195E+12,17036.45019,01/01/1970 4:43:56 AM,1.47195E+12,632179,,,,,
35811,en,1,analytic_test_2,0,1,0,2,3,4,3,4,0,0,0,0,0,2,6,4,4,4,0,0,0,0,0,0,0,0,0,1,1,0,5.733333333,2,0,4.5,,,,,,-1,0,first/missing,39,1,Malaysia,Kuala Lumpur,0,Malaysia,Malaysia,graduate school,,Malaysia,39,,,,,,0,0,0,0,0,Other,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (iPad; CPU OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",08/23/2016 7:37 AM,08/23/2016 7:30 AM,1.47196E+12,17036.6051,01/01/1970 4:43:57 AM,1.47196E+12,379279,,,,,
35812,en,1,analytic_test_2,0,1,0,5,2,4,4,3,1,0,0,0,0,5,3,5,5,3,0,0,0,0,0,0,0,0,0,1,1,0,4.711111111,1.333333333,0,4,,,,,,-16,0,first/missing,18,0,Romania,,0,,,,,Romania,18,,,,,,0,0,0,0,0,Romanian,,,,,,,0,0,0,0,0,0,,,,,,,0,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12D508",08/23/2016 8:21 AM,08/23/2016 8:13 AM,1.47197E+12,17036.63455,01/01/1970 4:43:57 AM,1.47197E+12,481569,,,,,
